question,answer
"فعالسازی توریست کارت چگونه است ؟","از آنجائیکه توریست کارت ها در ابتدا به صورت غیرفعال صادر می گردد لذا فعالسازی آن صرفاً از طریق پایانه های شعب و مطابق مراحل ذیل و بعد از تغییر رمز کارت انجام می گردد: مراجعه به پایانه های شعب ← انتخاب گزینه منو ← انتخاب گزینه تغییر رمز اول ← کشیدن توریست کارتدر پایانه ← وارد کردن رمز اولیه کارت  1234  ← وارد کردن رمز جدیدتوسط گردشگر← تکرار رمز جدید← تحویل کارت به گردشگر     "
"صدور اولیه و صدور مجدد توریست کارتر چقدر کارمزد دارد ؟ ","صدور اولیه توریست کارت بدون کارمزد انجام می گردد.  لازم به ذکر است به هنگام صدور مجدد توریست کارت، کارمزد 200.000 ریال بصورت نقدی از گردشگر اخذ و به شماره حساب 1845144 به نام کارمزد دریافتی از صدور کارت واریز می گردد.     "
"کارت هدیه چیست ؟","کارت هدیه، کارتی است بی نام که با مبالغ معین صادر می شود و دارنده آن می تواند به دفعات دلخواه تا سقف موجودی کارت، اقدام به خرید کالا و خدمات از پایانه های فروشگاهی یا درگاه های اینترنتی و یا دریافت وجه از خودپرداز بانک صادرکننده اقدام نماید.کارت های هدیه به صورت غیر قابل شارژ بوده و با مدت اعتبار دو سال در اختیار متقاضیان دارای حساب نزد بانک و صرفاً در قبال برداشت از حساب مشتری صادر می گردد."
"مبلغ مجاز برای درخواست کارت هدیه چقدر است ؟","حداقل مبلغ هر کارت هدیه فوری مورد درخواست می باید 1،000،000 ریال و حداکثر مبلغ آن 20،000،000 ریال باشد."
"سقف صدور کارت هدیه برای هر شخص ( حقیقی/حقوقی )  چقدر است ؟","سقف صدور کارت هدیه برای هر مشتری (حقیقی /حقوقی) در مجموع ,  روزانه مطابق با سقف پرداخت وجه نقد ریالي درحال حاضر 150،000،000 ریال می باشد."
"آیا مشتری برای صدور کارت هدیه می بایست در بانک تجارت حساب داشته باشد ؟","صدور کارت هدیه صرفاً برای مشتری دارای حساب )نزد بانک( و در قبال برداشت از حساب مجاز می باشد.      6105   مورخ 1400/08/01 "
"تاریخ انقضا کارت هدیه چند سال است ؟","دو سال "
"آیا صدور کارت هدیه گروهی امکان پذیر است ؟","بله  در صورت درخواست صدور کارت هدیه به تعداد بالاتر از 100 فقره و حداکثر تا سقف 20،000،000 ریال به ازای هر کارت هدیه ضمن رعایت سقف روزانه مقرر برای پرداخت وجه نقد به ارباب رجوع با درج متن دلخواه فراهم گردیده است،"
"آیا امکان صدور مجدد کارت هدیه مفقودی وجود دارد ؟","1-قبل از تاریخ انقضاء و درصورت ارایه فیزیک کارت توسط خریدار اولیه کارت پس از احراز هویت وی، نسبت به پذیرش درخواست صدور مجدد، تعویض، تولید مجدد رمز و رفع مسدودی کارت اقدام نماید.                                                                                                                        2-قبل از تاریخ انقضاء و درصورت عدم ارایه فیزیک کارت به دلایلی نظیر مفقودی، صدور مجدد کارت هدیه )باسریال جدید و ابطال کارت هدیه قبلی( و یا دریافت مانده مصرف نشده کارت هدیه صرفاً با درخواست خریداراولیه کارت هدیه و پس از محقق شدن تمامی شرایط ذیل امکان پذیر می باشد: 1-سپری شدن حداقل دو ماه از تاریخ اعلام مفقودی؛  2-عدم انجام هرگونه تراکنش اعم از موفق یا ناموفق طی مدت یاد شده )دو ماه از تاریخ اعلام مفقودی  3-عدم ادعای مالکیت توسط شخص ثالث با عنوان دارنده کارت هدیه طی مدت مذکور.      دقت کنید صدور مجدد کارت هدیه فقط توسط خریدار اولیه کارت انجام پذیر است .  "
"صدور کارت هدیه برای چه افرادی ممنوع می باشد ؟","اشخاصی که از ارائه اطلاعات یا اسناد مورد نیاز خودداری کنند؛  دارندگان سابقه چک برگشتي رفع سوء اثر نشده؛  اشخاصی که به حکم مراجع قضایی، حق دریافت خدمات بانکی از جمله افتتاح حساب در بانک را ندارند؛  اشخاصی که به حکم مراجع قضایی، حساب آنها در بانک مسدود شده است و یا به هر دلیل دیگری حقبرداشت از حساب را ندارند؛                                                                                                اشخاص حقیقی ایرانی فاقد کد ملی، اشخاص حقوقی ایرانی فاقد شناسه ملی، اشخاص خارجی )حقیقی وحقوقی( فاقد شماره فراگیر اشخاص خارجی؛"
"آیا برای کارت هدیه می توان رمز پویای تعریف کرد ؟","خیر "
"آیای برای کارت هدیه می توان رمز دوم ثابت تعریف کرد ؟","بله "
"آیا می توان برای برداشت از کارت هدیه به شعب سایر بانک ها مراجعه نمود ؟","خیر , فقط خودپرداز تجارت "
"آیا می توان از کارت تجارت به یکی از شماره حساب های تجارت یا سایر بانک ها انتقال داد ؟","خیر /توضیح اینکه سابقا این امر امکان پذیر بود اما در حال حاضر خیر    "
